city,state,price,amount,quality,date,ppg,state.name,lat,lon
Milford,CT,400,28.3,high,11/7/10,14.13,Connecticut,41.224765,-73.0677
Morrisville,NY,120,28.3,medium,11/7/10,4.24,New York,42.923334,-75.66314
Mount Pleasant,MI,25,3.54,medium,11/7/10,7.06,Michigan,43.60616,-84.847297
New York,NY,60,3.54,high,11/7/10,16.95,New York,40.780751,-73.977182
Nottingham,MD,60,3.54,high,11/7/10,16.95,Maryland,39.389457,-76.48709
Olympia,WA,40,3.54,medium,11/7/10,11.3,Washington,47.00581,-122.78376
Orinda,CA,45,3.54,high,11/7/10,12.71,California,37.878625,-122.18296
Pflugerville,TX,120,7.075,high,11/7/10,16.96,Texas,30.388248,-97.697129
Pomona,CA,90,28.3,high,11/7/10,3.18,California,33.916089,-118.038991
Queen Creek,AZ,60,3.54,high,11/7/10,16.95,Arizona,33.16,-111.59
Renton,WA,40,3.54,high,11/7/10,11.3,Washington,47.467422,-122.14584
River Falls,WI,370,28.3,high,11/7/10,13.07,Wisconsin,44.854636,-92.61729
Rock Hall,MD,200,28.3,medium,11/7/10,7.07,Maryland,39.137775,-76.22765
San Antonio,TX,360,28.3,high,11/7/10,12.72,Texas,29.437532,-98.461582
Santa Rosa,CA,200,28.3,medium,11/7/10,7.07,California,38.457611,-122.715654
Tucson,AZ,55,3.54,high,11/7/10,15.54,Arizona,32.170277,-110.96354
Urbana,IL,100,7.075,high,11/7/10,14.13,Illinois,40.109647,-88.21246
East Weymouth,MA,230,28.3,medium,11/7/10,8.13,Massachusetts,42.2139891,-70.9203233
Overland Park,KS,100,7.075,high,11/7/10,14.13,Kansas,38.9822282,-94.6707917
Ames,IA,70,3.54,high,11/8/10,19.77,Iowa,42.02933,-93.640818
Amherst,MA,220,28.3,medium,11/8/10,7.77,Massachusetts,42.377651,-72.513183
Athens,OH,30,7.075,medium,11/8/10,4.24,Ohio,39.322847,-82.09728
Aurora,CO,20,15,medium,11/8/10,1.33,Colorado,39.738752,-104.773083
Austin,TX,60,3.54,high,11/8/10,16.95,Texas,30.326374,-97.771258
Baltimore,MD,400,28.3,high,11/8/10,14.13,Maryland,39.2847815,-76.620489
Bangor,PA,400,28.3,high,11/8/10,14.13,Pennsylvania,40.863124,-75.19004
Blacksburg,VA,60,3.54,high,11/8/10,16.95,Virginia,37.176671,-80.395698
Bloomington,IN,350,28.3,high,11/8/10,12.37,Indiana,39.173234,-86.5090375
Blue Ridge Summit,PA,80,3.54,high,11/8/10,22.6,Pennsylvania,39.8707555,-77.623375
Boise,ID,40,3.54,high,11/8/10,11.3,Idaho,43.459855,-116.243984
Brewster,NY,400,28.3,medium,11/8/10,14.13,New York,41.41362,-73.59556
Carbondale,IL,50,3.54,medium,11/8/10,14.12,Illinois,37.758646,-89.415831
Cleveland,OH,110,28.3,medium,11/8/10,3.89,Ohio,41.526151,-81.672797
Columbus,OH,20,3.54,medium,11/8/10,5.65,Ohio,39.969036,-83.011389
Detroit,MI,45,3.54,high,11/8/10,12.71,Michigan,42.239933,-83.150823
Eugene,OR,200,28.3,high,11/8/10,7.07,Oregon,44.06092,-123.08275
Fort Collins,CO,50,5,high,11/8/10,10,Colorado,40.540565,-105.10494
Fort Lauderdale,FL,100,7.075,high,11/8/10,14.13,Florida,26.145724,-80.260071
Fort Worth,TX,324,28.3,high,11/8/10,11.45,Texas,32.771419,-97.291484
Gainesville,FL,100,7.075,medium,11/8/10,14.13,Florida,29.681312,-82.353862
Gilbert,AZ,50,5,high,11/8/10,10,Arizona,33.3,-111.75093
Jacksonville,FL,120,7.075,high,11/8/10,16.96,Florida,30.33453,-81.6824235
Kalamazoo,MI,50,3.54,high,11/8/10,14.12,Michigan,42.285613,-85.55871
Laguna Niguel,CA,340,28.3,high,11/8/10,12.01,California,33.58612,-117.735971
Los Angeles,CA,90,7.075,medium,11/8/10,12.72,California,34.001115,-118.298662
Madison,WI,60,3.54,high,11/8/10,16.95,Wisconsin,43.06956,-89.423861
Mechanicsville,VA,40,3.54,high,11/8/10,11.3,Virginia,37.6341,-77.34157
Minneapolis,MN,60,3.54,high,11/8/10,16.95,Minnesota,45.0050635,-93.33726
Moab,UT,140,28.3,medium,11/8/10,4.95,Utah,38.572778,-109.49392
Morgantown,WV,400,28.3,high,11/8/10,14.13,West Virginia,39.635272,-79.95154
Mount Vernon,IL,100,5,high,11/8/10,20,Illinois,38.322558,-88.90842
New Ulm,MN,100,5,medium,11/8/10,20,Minnesota,44.308395,-94.46149
Oceanside,CA,50,3.54,high,11/8/10,14.12,California,33.016928,-116.846046
Oklahoma City,OK,45,28.3,low,11/8/10,1.59,Oklahoma,35.535989,-97.43249
Panama City,FL,360,28.3,high,11/8/10,12.72,Florida,30.234451,-85.692035
Peabody,MA,350,28.3,high,11/8/10,12.37,Massachusetts,42.584744,-70.9202915
Philadelphia,PA,210,14.15,high,11/8/10,14.84,Pennsylvania,40.001811,-75.12565
Phoenix,AZ,60,3.54,high,11/8/10,16.95,Arizona,33.3841145,-112.18717
Plant City,FL,100,28.3,medium,11/8/10,3.53,Florida,28.016971,-82.134741
Pleasanton,CA,70,7.075,medium,11/8/10,9.89,California,37.674314,-121.881965
Rapid City,SD,60,28.3,medium,11/8/10,2.12,South Dakota,44.076106,-103.284511
Richmond,VA,100,28.3,medium,11/8/10,3.53,Virginia,37.524246,-77.493157
Riverside,CA,100,7.075,high,11/8/10,14.13,California,33.752886,-116.055617
Sacramento,CA,200,28.3,high,11/8/10,7.07,California,38.377411,-121.444429
San Diego,CA,200,14.15,high,11/8/10,14.13,California,32.998855,-117.02431
Seattle,WA,250,28.3,high,11/8/10,8.83,Washington,47.543348,-122.30373
Sewickley,PA,25,3.54,medium,11/8/10,7.06,Pennsylvania,40.4977635,-80.0901785
Springtown,TX,24,10,low,11/8/10,2.4,Texas,32.964932,-97.69803
Traverse City,MI,55,3.54,high,11/8/10,15.54,Michigan,44.778769,-85.575147
Tremonton,UT,400,28.3,high,11/8/10,14.13,Utah,41.688721,-112.22327
Troy,NY,500,28.3,high,11/8/10,17.67,New York,42.738678,-73.66465
Tucson,AZ,270,28.3,medium,11/8/10,9.54,Arizona,32.170277,-110.96354
Watertown,NY,70,10,medium,11/8/10,7,New York,44.0034695,-75.86522
Waycross,GA,30,7.075,high,11/8/10,4.24,Georgia,31.205194,-82.37534
West Lafayette,IN,60,3.54,medium,11/8/10,16.95,Indiana,40.424923,-86.916215
Wilmington,NC,30,3.54,high,11/8/10,8.47,North Carolina,34.19133,-77.87182
Woodbury,NJ,120,28.3,medium,11/8/10,4.24,New Jersey,39.830313,-75.13221
Worcester,MA,370,28.3,high,11/8/10,13.07,Massachusetts,42.279451,-71.82562
Abington,PA,25,5,medium,11/9/10,5,Pennsylvania,40.127907,-75.12695
Alpharetta,GA,250,28.3,high,11/9/10,8.83,Georgia,34.044207,-84.27399
Ames,IA,200,28.3,medium,11/9/10,7.07,Iowa,42.02933,-93.640818
Amherst,OH,190,14.15,high,11/9/10,13.43,Ohio,41.386533,-82.23419
Anaheim,CA,200,28.3,high,11/9/10,7.07,California,33.640302,-117.769442
Atlanta,GA,350,28.3,high,11/9/10,12.37,Georgia,33.844371,-84.47405
Bellingham,WA,250,28.3,high,11/9/10,8.83,Washington,48.759079,-122.435478
Beverly,MA,375,28.3,high,11/9/10,13.25,Massachusetts,42.560995,-70.8757
Boonton,NJ,45,5,medium,11/9/10,9,New Jersey,40.912798,-74.41516
Bryn Mawr,PA,60,3.54,medium,11/9/10,16.95,Pennsylvania,40.02371,-75.32764
Chapel Hill,NC,120,7.075,high,11/9/10,16.96,North Carolina,35.915083,-79.107692
Cleveland,OH,120,28.3,high,11/9/10,4.24,Ohio,41.526151,-81.672797
Conroe,TX,20,10,medium,11/9/10,2,Texas,30.2902655,-95.42055
Conway,AR,130,28.3,medium,11/9/10,4.59,Arkansas,35.0903865,-92.3944625
Decatur,IL,60,3.54,high,11/9/10,16.95,Illinois,39.853981,-88.981511
Denver,CO,30,3.54,medium,11/9/10,8.47,Colorado,39.738752,-104.96214
El Cajon,CA,200,28.3,medium,11/9/10,7.07,California,32.8201,-116.90487
Evanston,IL,100,5,high,11/9/10,20,Illinois,42.0493045,-87.6878
Fargo,ND,420,28.3,high,11/9/10,14.84,North Dakota,46.934596,-97.229718
Hendersonville,TN,75,5,medium,11/9/10,15,Tennessee,36.307874,-86.6164125
Hilton Head Island,SC,60,3.54,high,11/9/10,16.95,South Carolina,32.2199515,-80.747345
Kingston,RI,100,14.15,medium,11/9/10,7.07,Rhode Island,41.481001,-71.52689
Lafayette,LA,60,3.54,high,11/9/10,16.95,Louisiana,30.2100105,-92.0234845
Lawrence,KS,320,28.3,high,11/9/10,11.31,Kansas,38.952526,-95.275623
Lawrence,KS,50,3.54,medium,11/9/10,14.12,Kansas,38.952526,-95.275623
Le Mars,IA,75,14.15,medium,11/9/10,5.3,Iowa,42.79728,-96.17167
Lebanon,OR,200,28.3,high,11/9/10,7.07,Oregon,44.527304,-122.85512
Milton,VT,200,28.3,high,11/9/10,7.07,Vermont,44.641974,-73.13469
Missoula,MT,35,3.54,high,11/9/10,9.89,Montana,46.9035815,-114.031057
Morgantown,WV,120,7.075,high,11/9/10,16.96,West Virginia,39.635272,-79.95154
Oakland,CA,325,28.3,high,11/9/10,11.48,California,37.7699315,-122.189845
Olathe,KS,350,28.3,high,11/9/10,12.37,Kansas,38.8948425,-94.831991
Pella,IA,60,3.54,medium,11/9/10,16.95,Iowa,41.411394,-92.91126
Port Saint Lucie,FL,150,28.3,medium,11/9/10,5.3,Florida,27.3020825,-80.389655
Powder Springs,GA,120,28.3,medium,11/9/10,4.24,Georgia,33.874553,-84.68784
Providence,RI,120,7.075,high,11/9/10,16.96,Rhode Island,41.82275,-71.424851
Riverview,MI,220,28.3,high,11/9/10,7.77,Michigan,42.16,-83.21
Rohnert Park,CA,150,28.3,high,11/9/10,5.3,California,38.405131,-122.8426725
Saint Louis,MO,50,3.54,high,11/9/10,14.12,Missouri,38.6531,-90.253045
Santa Fe,NM,60,3.54,low,11/9/10,16.95,New Mexico,35.563732,-105.981847
Santa Rosa,CA,50,7.075,medium,11/9/10,7.07,California,38.457611,-122.715654
Seattle,WA,40,3.54,medium,11/9/10,11.3,Washington,47.543348,-122.30373
Silver Spring,MD,35,3.54,medium,11/9/10,9.89,Maryland,39.124244,-77.1359735
Stony Brook,NY,100,7.075,medium,11/9/10,14.13,New York,40.91425,-72.882279
Sunland,CA,50,3.54,medium,11/9/10,14.12,California,34.0239075,-118.308766
Tualatin,OR,80,7.075,high,11/9/10,11.31,Oregon,45.373991,-122.77127
Tucson,AZ,40,28.3,low,11/9/10,1.41,Arizona,32.170277,-110.96354
West Islip,NY,60,3.54,high,11/9/10,16.95,New York,40.713459,-73.3001
Wilmington,NC,60,3.54,high,11/9/10,16.95,North Carolina,34.19133,-77.87182
Addison,TX,400,28.3,high,11/10/10,14.13,Texas,32.96129,-96.83751
Albuquerque,NM,50,3.54,high,11/10/10,14.12,New Mexico,35.044339,-106.672872
Amherst,MA,60,3.54,high,11/10/10,16.95,Massachusetts,42.377651,-72.513183
Austin,TX,60,3.54,medium,11/10/10,16.95,Texas,30.326374,-97.771258
Baton Rouge,LA,85,5,high,11/10/10,17,Louisiana,30.495314,-91.080373
Billings,MT,45,3.54,high,11/10/10,12.71,Montana,45.978288,-108.194508
Bristol,RI,200,28.3,medium,11/10/10,7.07,Rhode Island,41.6842,-71.26866
Canton,OH,80,7.075,high,11/10/10,11.31,Ohio,40.811809,-81.371185
Chattanooga,TN,60,3.54,high,11/10/10,16.95,Tennessee,35.046173,-85.25014
Chicago,IL,65,3.54,high,11/10/10,18.36,Illinois,41.8474,-87.68732
Clearfield,UT,50,3.54,high,11/10/10,14.12,Utah,40.963547,-112.04427
Columbia,MO,60,3.54,high,11/10/10,16.95,Missouri,38.926021,-92.29518
Columbus,OH,60,3.54,high,11/10/10,16.95,Ohio,39.969036,-83.011389
Conway,AR,140,28.3,low,11/10/10,4.95,Arkansas,35.0903865,-92.3944625
Coos Bay,OR,175,28.3,high,11/10/10,6.18,Oregon,43.357357,-124.21086
Dallas,TX,60,3.54,high,11/10/10,16.95,Texas,32.767268,-96.777626
Denver,CO,300,28.3,high,11/10/10,10.6,Colorado,39.738752,-104.96214
Fort Collins,CO,40,3.54,high,11/10/10,11.3,Colorado,40.540565,-105.10494
Geneva,NY,120,7.075,high,11/10/10,16.96,New York,42.853039,-76.99394
Hummelstown,PA,60,3.54,high,11/10/10,16.95,Pennsylvania,40.270367,-76.7048
Irving,TX,60,3.54,high,11/10/10,16.95,Texas,32.8147045,-96.938144
Kankakee,IL,60,3.54,high,11/10/10,16.95,Illinois,41.130298,-87.8784055
Little Rock,AR,400,28.3,high,11/10/10,14.13,Arkansas,34.751918,-92.35557
Macedonia,OH,50,3.54,high,11/10/10,14.12,Ohio,41.321189,-81.50135
Marion,IN,90,28.3,medium,11/10/10,3.18,Indiana,40.55604,-85.66123
Nampa,ID,150,14.15,high,11/10/10,10.6,Idaho,43.585149,-116.58697
New Paltz,NY,150,14.15,medium,11/10/10,10.6,New York,41.751566,-74.09475
Ogden,UT,80,28.3,low,11/10/10,2.83,Utah,41.255285,-111.956721
Oneonta,NY,380,28.3,high,11/10/10,13.43,New York,42.469761,-75.05192
Orlando,FL,350,28.3,medium,11/10/10,12.37,Florida,28.5538035,-81.260818
Pittsburgh,PA,60,3.54,high,11/10/10,16.95,Pennsylvania,40.434436,-80.024817
Portland,OR,250,28.3,high,11/10/10,8.83,Oregon,45.546205,-122.59418
Richmond,IN,60,3.54,high,11/10/10,16.95,Indiana,39.845739,-84.9533265
Sacramento,CA,50,28.3,high,11/10/10,1.77,California,38.377411,-121.444429
Saint Paul,MN,100,7.075,medium,11/10/10,14.13,Minnesota,44.9984085,-93.105869
San Luis Obispo,CA,160,28.3,medium,11/10/10,5.65,California,35.347065,-120.455345
Sandy,UT,50,3.54,high,11/10/10,14.12,Utah,40.5882715,-111.87519
Santa Fe,NM,45,3.54,high,11/10/10,12.71,New Mexico,35.563732,-105.981847
Tallahassee,FL,50,3.54,high,11/10/10,14.12,Florida,30.479347,-84.31961
Tallahassee,FL,60,3.54,high,11/10/10,16.95,Florida,30.479347,-84.31961
Tupelo,MS,65,14.15,medium,11/10/10,4.59,Mississippi,34.2353385,-88.7618885
Valdosta,GA,100,5,medium,11/10/10,20,Georgia,30.831442,-83.25332
Verona,IL,70,7.075,medium,11/10/10,9.89,Illinois,41.231718,-88.52659
Waukesha,WI,25,7.075,medium,11/10/10,3.53,Wisconsin,43.0169925,-88.26626
Winter Park,FL,60,3.54,high,11/10/10,16.95,Florida,28.5825075,-81.283439
Andrews,SC,100,7.075,high,11/11/10,14.13,South Carolina,33.45053,-79.59233
Ashland,OR,200,28.3,high,11/11/10,7.07,Oregon,42.169751,-122.61772
Baltimore,OH,40,28.3,medium,11/11/10,1.41,Ohio,39.860353,-82.61356
Bel Air,MD,40,7.075,medium,11/11/10,5.65,Maryland,39.5341345,-76.328555
Bemidji,MN,350,28.3,high,11/11/10,12.37,Minnesota,47.5650975,-94.846602
Black River Falls,WI,60,3.54,high,11/11/10,16.95,Wisconsin,44.277231,-90.80066
Bradenton,FL,30,7.075,high,11/11/10,4.24,Florida,27.436737,-82.49714
Bridgeton,NJ,100,28.3,medium,11/11/10,3.53,New Jersey,39.445164,-75.24215
Bronx,NY,120,7.075,high,11/11/10,16.96,New York,40.844831,-73.883955
Chestnut Hill,MA,60,3.54,medium,11/11/10,16.95,Massachusetts,42.321397,-71.1714935
Coos Bay,OR,35,3.54,high,11/11/10,9.89,Oregon,43.357357,-124.21086
East Meadow,NY,60,3.54,medium,11/11/10,16.95,New York,40.7143,-73.55527
Fairfax,VA,100,5,high,11/11/10,20,Virginia,38.846212,-77.29293
Fairmont,WV,150,28.3,medium,11/11/10,5.3,West Virginia,39.492646,-80.178949
Fergus Falls,MN,350,28.3,high,11/11/10,12.37,Minnesota,46.3472485,-95.890716
Fitchburg,MA,50,5,medium,11/11/10,10,Massachusetts,42.578689,-71.80338
Fort Myers,FL,50,3.54,high,11/11/10,14.12,Florida,26.566053,-81.87009
Fort Worth,TX,60,28.3,medium,11/11/10,2.12,Texas,32.771419,-97.291484
Fresno,CA,200,28.3,high,11/11/10,7.07,California,36.746375,-119.639658
Galveston,TX,60,28.3,medium,11/11/10,2.12,Texas,29.2891925,-94.813534
Gardiner,ME,35,3.54,high,11/11/10,9.89,Maine,44.211491,-69.80866
Goleta,CA,45,3.54,medium,11/11/10,12.71,California,34.262834,-119.848555
Hatfield,PA,200,14.15,high,11/11/10,14.13,Pennsylvania,40.278294,-75.29479
High Point,NC,420,28.3,high,11/11/10,14.84,North Carolina,35.9911165,-80.014335
High Point,NC,80,28.3,medium,11/11/10,2.83,North Carolina,35.9911165,-80.014335
Jamaica Plain,MA,40,3.54,medium,11/11/10,11.3,Massachusetts,42.309998,-71.11171
Kansas City,KS,400,28.3,high,11/11/10,14.13,Kansas,39.096551,-94.68872
Kansas City,KS,240,14.15,high,11/11/10,16.96,Kansas,39.096551,-94.68872
Kansas City,KS,60,28.3,medium,11/11/10,2.12,Kansas,39.096551,-94.68872
Kansas City,MO,50,28.3,medium,11/11/10,1.77,Missouri,39.035038,-94.50755
Kansas City,MO,40,7.075,medium,11/11/10,5.65,Missouri,39.035038,-94.50755
Kansas City,MO,60,28.3,low,11/11/10,2.12,Missouri,39.035038,-94.50755
Laguna Beach,CA,40,3.54,medium,11/11/10,11.3,California,33.5878135,-117.770681
Land O Lakes,FL,100,28.3,medium,11/11/10,3.53,Florida,28.24,-82.49
Las Vegas,NV,100,7.075,high,11/11/10,14.13,Nevada,36.058295,-115.11821
Lawrence,KS,60,3.54,high,11/11/10,16.95,Kansas,38.952526,-95.275623
Lees Summit,MO,350,28.3,high,11/11/10,12.37,Missouri,38.913857,-94.38
Lewiston,ME,300,28.3,high,11/11/10,10.6,Maine,44.197009,-70.239485
Lindale,TX,150,28.3,high,11/11/10,5.3,Texas,32.522902,-95.42126
Los Angeles,CA,100,10,high,11/11/10,10,California,34.001115,-118.298662
Madison,WI,60,3.54,high,11/11/10,16.95,Wisconsin,43.06956,-89.423861
Menifee,CA,20,3.54,high,11/11/10,5.65,California,33.66035,-117.18987
New Orleans,LA,325,28.3,high,11/11/10,11.48,Louisiana,30.032997,-89.882564
Nyack,NY,300,28.3,high,11/11/10,10.6,New York,41.089746,-73.9258
Orlando,FL,50,3.54,high,11/11/10,14.12,Florida,28.5538035,-81.260818
Portland,OR,40,3.54,medium,11/11/10,11.3,Oregon,45.546205,-122.59418
Revere,MA,225,14.15,high,11/11/10,15.9,Massachusetts,42.416247,-71.00525
Rossford,OH,20,5,medium,11/11/10,4,Ohio,41.603797,-83.5619
Southampton,NY,60,3.54,high,11/11/10,16.95,New York,40.913337,-72.522109
Statesville,NC,80,28.3,low,11/11/10,2.83,North Carolina,35.765719,-80.8981
Terre Haute,IN,25,5,medium,11/11/10,5,Indiana,39.433602,-87.410094
Topeka,KS,60,3.54,high,11/11/10,16.95,Kansas,39.042939,-95.769657
Troy,NY,60,3.54,high,11/11/10,16.95,New York,42.738678,-73.66465
Walnut Creek,CA,50,5,high,11/11/10,10,California,37.8928405,-122.04238
West Lafayette,IN,20,3.54,medium,11/11/10,5.65,Indiana,40.424923,-86.916215
Wildomar,CA,90,7.075,high,11/11/10,12.72,California,33.614385,-117.2608
Overland Park,KS,150,7.075,high,11/11/10,21.2,Kansas,38.9822282,-94.6707917
Overland Park,KS,50,3.54,high,11/11/10,14.12,Kansas,38.9822282,-94.6707917
Albemarle,NC,100,28.3,medium,11/12/10,3.53,North Carolina,35.307828,-80.153489
Ann Arbor,MI,230,14.15,high,11/12/10,16.25,Michigan,42.2601535,-83.75909
Austin,TX,60,3.54,high,11/12/10,16.95,Texas,30.326374,-97.771258
Bellmawr,NJ,110,28.3,medium,11/12/10,3.89,New Jersey,39.823096,-75.0268455
Boca Raton,FL,400,28.3,medium,11/12/10,14.13,Florida,26.391346,-80.16699
Bonneau,SC,35,7.075,medium,11/12/10,4.95,South Carolina,33.284887,-79.91504
Boston,MA,25,3.54,medium,11/12/10,7.06,Massachusetts,42.338947,-71.026964
Brainerd,MN,100,28.3,low,11/12/10,3.53,Minnesota,46.352758,-94.16289
Brainerd,MN,80,3.54,high,11/12/10,22.6,Minnesota,46.352758,-94.16289
Buffalo Grove,IL,60,3.54,high,11/12/10,16.95,Illinois,42.167638,-87.96393
Chicago,IL,100,28.3,medium,11/12/10,3.53,Illinois,41.8474,-87.68732
Chicago,IL,450,28.3,high,11/12/10,15.9,Illinois,41.8474,-87.68732
Chicago,IL,175,14.15,high,11/12/10,12.37,Illinois,41.8474,-87.68732
Chicago,IL,40,5,medium,11/12/10,8,Illinois,41.8474,-87.68732
Duluth,MN,325,28.3,high,11/12/10,11.48,Minnesota,46.821489,-92.16969
Fresno,CA,100,3.54,high,11/12/10,28.25,California,36.746375,-119.639658
Garner,NC,400,28.3,high,11/12/10,14.13,North Carolina,35.679194,-78.60246
Houston,TX,90,3.54,high,11/12/10,25.42,Texas,29.83399,-95.434241
Ithaca,NY,95,15,low,11/12/10,6.33,New York,42.4484135,-76.4902765
Lawrence,KS,30,14.15,medium,11/12/10,2.12,Kansas,38.952526,-95.275623
Lawrence,KS,60,3.54,high,11/12/10,16.95,Kansas,38.952526,-95.275623
Lawrence,KS,50,3.54,high,11/12/10,14.12,Kansas,38.952526,-95.275623
Lawrence,KS,60,28.3,high,11/12/10,2.12,Kansas,38.952526,-95.275623
Loveland,CO,300,28.3,medium,11/12/10,10.6,Colorado,40.38636,-105.10349
Loveland,CO,275,28.3,high,11/12/10,9.72,Colorado,40.38636,-105.10349
Menomonie,WI,60,3.54,medium,11/12/10,16.95,Wisconsin,44.86877,-91.92915
Miami,FL,75,14.15,high,11/12/10,5.3,Florida,25.7219505,-80.35959
Monrovia,CA,50,3.54,high,11/12/10,14.12,California,33.9637,-118.150251
Murrieta,CA,60,3.54,high,11/12/10,16.95,California,33.571185,-117.15362
New York,NY,60,3.54,high,11/12/10,16.95,New York,40.780751,-73.977182
Olive Branch,MS,130,7.075,high,11/12/10,18.37,Mississippi,34.954106,-89.83743
Philadelphia,PA,320,28.3,high,11/12/10,11.31,Pennsylvania,40.001811,-75.12565
Pittsburgh,PA,185,14.15,high,11/12/10,13.07,Pennsylvania,40.434436,-80.024817
Portland,OR,200,28.3,high,11/12/10,7.07,Oregon,45.546205,-122.59418
Riverside,CA,100,28.3,medium,11/12/10,3.53,California,33.752886,-116.055617
Roanoke,VA,75,28.3,low,11/12/10,2.65,Virginia,37.274175,-79.95786
Stillwater,OK,60,3.54,medium,11/12/10,16.95,Oklahoma,36.093665,-97.055141
Tempe,AZ,50,28.3,medium,11/12/10,1.77,Arizona,33.380009,-111.931424
Tomah,WI,25,3.54,low,11/12/10,7.06,Wisconsin,43.984412,-90.48416
Athens,OH,350,28.3,high,11/13/10,12.37,Ohio,39.322847,-82.09728
Bel Air,MD,60,3.54,high,11/13/10,16.95,Maryland,39.5341345,-76.328555
Belton,MO,400,28.3,high,11/13/10,14.13,Missouri,38.810856,-94.53201
Bensalem,PA,120,28.3,medium,11/13/10,4.24,Pennsylvania,40.10386,-74.93734
Boise,ID,25,5,high,11/13/10,5,Idaho,43.459855,-116.243984
Boulder,CO,250,28.3,high,11/13/10,8.83,Colorado,40.087835,-105.373507
Canton,MA,130,28.3,medium,11/13/10,4.59,Massachusetts,42.166776,-71.1343
Coffeyville,KS,25,7.075,medium,11/13/10,3.53,Kansas,37.041838,-95.61814
Danville,VA,30,7.075,low,11/13/10,4.24,Virginia,36.592679,-79.410983
Duluth,MN,120,28.3,low,11/13/10,4.24,Minnesota,46.821489,-92.16969
Indianapolis,IN,50,3.54,high,11/13/10,14.12,Indiana,39.779492,-86.132837
Kansas City,MO,70,28.3,low,11/13/10,2.47,Missouri,39.035038,-94.50755
Lawrence,KS,60,3.54,high,11/13/10,16.95,Kansas,38.952526,-95.275623
Lees Summit,MO,65,28.3,low,11/13/10,2.3,Missouri,38.913857,-94.38
Madison,WI,60,3.54,high,11/13/10,16.95,Wisconsin,43.06956,-89.423861
Melbourne,FL,85,7.075,medium,11/13/10,12.01,Florida,28.179535,-80.686159
Missoula,MT,200,28.3,high,11/13/10,7.07,Montana,46.9035815,-114.031057
Nevada,MO,25,7.075,medium,11/13/10,3.53,Missouri,37.838563,-94.35075
Newhall,IA,90,28.3,medium,11/13/10,3.18,Iowa,41.995899,-91.96896
Northampton,MA,110,7.075,high,11/13/10,15.55,Massachusetts,42.324539,-72.63599
Oxford,OH,60,3.54,high,11/13/10,16.95,Ohio,39.498751,-84.7407
Panama City,FL,450,28.3,high,11/13/10,15.9,Florida,30.234451,-85.692035
Peculiar,MO,50,3.54,high,11/13/10,14.12,Missouri,38.706077,-94.46049
Redmond,WA,280,28.3,high,11/13/10,9.89,Washington,47.640972,-122.03318
Saint Paul,MN,300,28.3,high,11/13/10,10.6,Minnesota,44.9984085,-93.105869
San Francisco,CA,50,7.075,high,11/13/10,7.07,California,37.784827,-122.727802
Saratoga,CA,40,3.54,medium,11/13/10,11.3,California,37.2299695,-121.8641885
Seattle,WA,40,3.54,medium,11/13/10,11.3,Washington,47.543348,-122.30373
Southampton,PA,120,28.3,low,11/13/10,4.24,Pennsylvania,40.10233,-76.2362835
Taunton,MA,60,5,high,11/13/10,12,Massachusetts,41.830551,-71.084971
Tucson,AZ,350,28.3,high,11/13/10,12.37,Arizona,32.170277,-110.96354
Valatie,NY,60,3.54,high,11/13/10,16.95,New York,42.426901,-73.66405
Wichita,KS,80,28.3,low,11/13/10,2.83,Kansas,37.693588,-97.359835
Austin,TX,60,3.54,high,11/14/10,16.95,Texas,30.326374,-97.771258
Boulder,CO,45,28.3,high,11/14/10,1.59,Colorado,40.087835,-105.373507
Brainerd,MN,50,3.54,medium,11/14/10,14.12,Minnesota,46.352758,-94.16289
Brooklyn,NY,420,28.3,high,11/14/10,14.84,New York,40.645099,-73.945032
